Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-12-06 00:00:00-05:00,139.85027595258546,141.51913653078338,139.090025890179,141.14828491210938,3476300,0.0,0.0
2016-12-07 00:00:00-05:00,140.6198212720841,143.06747899485438,140.06354378564043,142.9098663330078,2955800,0.0,0.0
2016-12-08 00:00:00-05:00,143.33634969066702,144.6065313946717,142.90985757814556,144.06878662109375,2928400,0.0,0.0
2016-12-09 00:00:00-05:00,144.30985765268684,145.45025416607382,144.09661864206433,145.0886688232422,2707900,0.0,0.0
2016-12-12 00:00:00-05:00,144.6343189925704,146.4886051335008,143.05817860219568,145.70980834960938,4250600,0.0,0.0
2016-12-13 00:00:00-05:00,147.50850883458256,148.4078389926251,143.59596286685314,145.24627685546875,5650400,0.0,0.0
2016-12-14 00:00:00-05:00,144.84757192232436,144.97737139883813,142.94692561495117,143.21580505371094,3640200,0.0,0.0
2016-12-15 00:00:00-05:00,142.7151198527827,143.9296891059318,141.90850994354773,142.56678771972656,2889300,0.0,0.0
2016-12-16 00:00:00-05:00,142.66882797468057,144.63436741504856,141.98273677988925,143.24365234375,5888300,0.0,0.0
2016-12-19 00:00:00-05:00,143.85554784040875,145.65420798112373,143.7721083444992,144.8012237548828,3002800,0.0,0.0
2016-12-20 00:00:00-05:00,145.52443495190792,146.38667152723627,144.58801105950565,144.99595642089844,2270100,0.0,0.0
2016-12-21 00:00:00-05:00,145.27407855786828,146.95220558205432,145.23698490538627,146.0065155029297,2326000,0.0,0.0
2016-12-22 00:00:00-05:00,146.95222950706244,147.40653486789,144.86615684844483,145.98800659179688,3958500,0.0,0.0
2016-12-23 00:00:00-05:00,146.7389309823797,146.7389309823797,145.10715019919502,146.31243896484375,2135800,0.0,0.0
2016-12-27 00:00:00-05:00,146.8687660845948,146.9336587558133,145.47805120526934,146.0065155029297,1858700,0.0,0.0
2016-12-28 00:00:00-05:00,145.67274196297217,145.88599509498147,144.64361239629997,144.72706604003906,1810400,0.0,0.0
2016-12-29 00:00:00-05:00,144.6343359501338,145.32969333450941,143.85553907493278,144.346923828125,1804000,0.0,0.0
2016-12-30 00:00:00-05:00,145.08864435939867,145.36677600153797,143.67011639615814,144.337646484375,2027700,0.0,0.0
2017-01-03 00:00:00-05:00,144.91249187160952,145.6912888012964,143.90190913091467,145.53367614746094,3426100,0.0,0.0
2017-01-04 00:00:00-05:00,146.31244715505161,147.62898863067605,146.31244715505161,147.0634307861328,3189800,0.0,0.0
2017-01-05 00:00:00-05:00,146.86875058637406,148.06475903166933,145.93232694564372,147.1468963623047,2796000,0.0,0.0
2017-01-06 00:00:00-05:00,147.39723233367204,148.02769711046307,146.3866495699496,147.5084991455078,2426000,0.0,0.0
2017-01-09 00:00:00-05:00,147.41579003167027,147.63830952466853,146.64625936718812,146.78533935546875,2839400,0.0,0.0
2017-01-10 00:00:00-05:00,147.37869605048996,148.28729246694417,147.01711075180324,147.48068237304688,2988300,0.0,0.0
2017-01-11 00:00:00-05:00,147.91642057645743,148.06476688443234,146.74822523209062,147.78662109375,2416500,0.0,0.0
2017-01-12 00:00:00-05:00,147.5548204479359,147.56410093317726,145.255509493977,146.75747680664062,3020500,0.0,0.0
2017-01-13 00:00:00-05:00,147.17472395531277,147.95352088661215,146.80385816868218,147.25816345214844,2435400,0.0,0.0
2017-01-17 00:00:00-05:00,146.6740477157221,147.45284458880366,145.7747177026105,146.1826629638672,2758800,0.0,0.0
2017-01-18 00:00:00-05:00,146.07143502746504,147.4621500277638,145.32971753122212,146.78533935546875,2087000,0.0,0.0
2017-01-19 00:00:00-05:00,147.29523833911372,148.2223815559966,146.40518877327256,147.415771484375,3144000,0.0,0.0
2017-01-20 00:00:00-05:00,148.1667492270037,148.62105447783054,146.70186130599453,147.9071502685547,3384500,0.0,0.0
2017-01-23 00:00:00-05:00,147.36014948223612,147.8793474354039,145.83035464120616,146.3402862548828,3931200,0.0,0.0
2017-01-24 00:00:00-05:00,147.02637099455285,149.20514903580087,146.3402799306124,148.85284423828125,3927500,0.0,0.0
2017-01-25 00:00:00-05:00,151.6713680904761,156.36271089521108,151.346876425783,155.1667022705078,7480000,0.0,0.0
2017-01-26 00:00:00-05:00,155.06470856361668,157.61435250113502,155.06470856361668,156.7984619140625,5436800,0.0,0.0
2017-01-27 00:00:00-05:00,156.88189828365802,157.4289093456291,154.84217204057646,155.48190307617188,4883200,0.0,0.0
2017-01-30 00:00:00-05:00,153.8316481094236,153.89655494514653,151.88465524404248,153.5071563720703,5456300,0.0,0.0
2017-01-31 00:00:00-05:00,152.9415875010201,153.07138701623924,151.32835282865125,151.51377868652344,5350700,0.0,0.0
2017-02-01 00:00:00-05:00,152.2832806219429,153.72962184559515,151.2356042099277,152.023681640625,3138000,0.0,0.0
2017-02-02 00:00:00-05:00,151.32832670953607,152.02368416685334,149.10318850495423,150.43826293945312,3791700,0.0,0.0
2017-02-03 00:00:00-05:00,151.11512539685688,151.64358983970416,150.48466045520277,150.56809997558594,2981700,0.0,0.0
2017-02-06 00:00:00-05:00,150.5865723151561,152.12563317173635,150.54949281791284,152.0329132080078,3110500,0.0,0.0
2017-02-07 00:00:00-05:00,152.97865446623382,155.22233970075504,152.85812130231446,154.36936950683594,4243200,0.0,0.0
2017-02-08 00:00:00-05:00,154.29455601869395,154.5189896005715,153.06955303876185,153.1817626953125,3041600,1.42,0.0
2017-02-09 00:00:00-05:00,153.9859572303838,154.37870527677475,153.41553439112602,153.6212615966797,3451100,0.0,0.0
2017-02-10 00:00:00-05:00,154.5282902619586,155.6504293042063,153.798899171059,155.4447021484375,2689700,0.0,0.0
2017-02-13 00:00:00-05:00,155.65045614947556,158.1004760810705,155.55695286994532,157.12794494628906,3765000,0.0,0.0
2017-02-14 00:00:00-05:00,156.81934630501053,157.8479822097451,156.37049348693265,157.56744384765625,2580300,0.0,0.0
2017-02-15 00:00:00-05:00,157.49262780066016,158.9233577074587,157.42717693716673,158.31553649902344,4033200,0.0,0.0
2017-02-16 00:00:00-05:00,158.7270154878302,159.7275848388672,157.80124305846132,159.7275848388672,3070100,0.0,0.0
2017-02-17 00:00:00-05:00,159.35351277798998,162.0092453229927,159.3441524629841,161.50428771972656,4982900,0.0,0.0
2017-02-21 00:00:00-05:00,162.63579417666972,164.7398106253247,162.41136061872095,164.1693878173828,4231700,0.0,0.0
2017-02-22 00:00:00-05:00,163.62699606121575,164.347041147131,162.71993016914368,163.9823455810547,2832100,0.0,0.0
2017-02-23 00:00:00-05:00,164.5527854805283,165.51595628804722,164.30029951805244,165.38504028320312,3502600,0.0,0.0
2017-02-24 00:00:00-05:00,165.28214955178169,167.19914480486366,164.6743284009671,165.92738342285156,4197200,0.0,0.0
2017-02-27 00:00:00-05:00,166.45105672837533,168.20908369128907,166.03025634882783,167.78826904296875,2892600,0.0,0.0
2017-02-28 00:00:00-05:00,168.63925581092224,170.1260907039516,168.01272816924524,168.53639221191406,4785100,0.0,0.0
2017-03-01 00:00:00-05:00,170.05130405694598,172.80990076398726,170.0232516435925,171.97764587402344,5461800,0.0,0.0
2017-03-02 00:00:00-05:00,172.0617739536256,173.66083258765056,171.09860320832183,171.1173095703125,4909000,0.0,0.0
2017-03-03 00:00:00-05:00,171.11730584446866,171.66902222660582,169.6772156467866,170.35984802246094,3917500,0.0,0.0
2017-03-06 00:00:00-05:00,169.63047053067618,170.4720856443904,168.72340454931182,169.1909637451172,4244000,0.0,0.0
2017-03-07 00:00:00-05:00,168.91976778604888,170.97702517578946,168.90106142494255,170.21023559570312,2452000,0.0,0.0
2017-03-08 00:00:00-05:00,170.56557728627104,170.83676959185095,169.7146304522255,169.9484100341797,2321700,0.0,0.0
2017-03-09 00:00:00-05:00,169.65854307258522,170.74328396007473,167.92858240409302,168.85435485839844,3100500,0.0,0.0
2017-03-10 00:00:00-05:00,170.09804335338265,170.1635084950516,166.37627585187036,167.1056671142578,4595600,0.0,0.0
2017-03-13 00:00:00-04:00,165.66556457253574,167.56385361578498,165.58140734845628,167.4329376220703,3499000,0.0,0.0
2017-03-14 00:00:00-04:00,166.9560227415274,168.03141739763166,166.17988707307654,167.13369750976562,2346700,0.0,0.0
2017-03-15 00:00:00-04:00,167.38619881814617,167.6106323779015,166.42302797762196,167.11502075195312,3569000,0.0,0.0
2017-03-16 00:00:00-04:00,168.1529858554388,168.3213003067343,166.11442046529507,166.6287384033203,3100700,0.0,0.0
2017-03-17 00:00:00-04:00,166.7409555537693,168.67665744356444,166.61003955171364,168.41482543945312,5037400,0.0,0.0
2017-03-20 00:00:00-04:00,168.41482533542109,168.46156983923245,167.5171054156125,167.75088500976562,2062200,0.0,0.0
2017-03-21 00:00:00-04:00,168.31198343313588,168.5551091056274,164.11329624431406,164.54345703125,3239600,0.0,0.0
2017-03-22 00:00:00-04:00,164.54345807715268,165.60949259989297,164.11329728748245,165.4972686767578,2505700,0.0,0.0
2017-03-23 00:00:00-04:00,165.8339206935315,166.3108402873745,165.1325817790817,165.7591094970703,2006400,0.0,0.0
2017-03-24 00:00:00-04:00,165.37570750589842,166.01158121794302,163.4306593715891,164.41253662109375,2386800,0.0,0.0
