Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-07-24 00:00:00-04:00,28.767975351715627,28.825958349754014,28.47806036152368,28.57745933532715,16146300,0.0,0.0
2017-07-25 00:00:00-04:00,28.618874192921954,28.77625931845101,28.494626270481223,28.718273162841797,18096700,0.0,0.0
2017-07-26 00:00:00-04:00,28.7431222991842,28.966772328224703,28.65200526959333,28.78453826904297,15499300,0.0,0.0
2017-07-27 00:00:00-04:00,28.80939076555656,29.198707881794785,28.718273724748776,28.96677589416504,43062800,0.0,0.0
2017-07-28 00:00:00-04:00,29.09930923187542,29.703991320483226,28.991625167926077,29.248409271240234,36291500,0.0,0.0
2017-07-31 00:00:00-04:00,29.380949020385742,29.60459913067683,29.25669790583388,29.380949020385742,27057000,0.0,0.0
2017-08-01 00:00:00-04:00,29.538328506169204,30.176144730752686,29.46377847576758,30.10987663269043,38710200,0.0,0.0
2017-08-02 00:00:00-04:00,30.09331096915427,30.374940889573658,29.869660891318304,30.3500919342041,35004300,0.0,0.0
2017-08-03 00:00:00-04:00,30.502806871624607,30.536189641159154,30.168988726947493,30.452735900878906,26611300,0.273,0.0
2017-08-04 00:00:00-04:00,30.419354177922116,30.511155205522478,30.127259709779494,30.294170379638672,20520300,0.0,0.0
2017-08-07 00:00:00-04:00,30.369283317613117,30.502811231279846,30.227411302148226,30.402666091918945,18169300,0.0,0.0
2017-08-08 00:00:00-04:00,30.352592109530427,30.627995223843417,30.294173845928874,30.385974884033203,22819900,0.0,0.0
2017-08-09 00:00:00-04:00,30.277484014647992,30.59461402160857,30.060502336342395,30.536195755004883,22796800,0.0,0.0
2017-08-10 00:00:00-04:00,30.377629371887796,30.511157280143188,30.135609043313508,30.16064453125,22693300,0.0,0.0
2017-08-11 00:00:00-04:00,30.260799809047832,30.377639553544306,29.86856323783241,29.935325622558594,19275100,0.0,0.0
2017-08-14 00:00:00-04:00,30.143954533961267,30.436049035426205,30.110574943026457,30.327556610107422,18469400,0.0,0.0
