Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-09-14 00:00:00-04:00,46.14523302552049,46.94344462416023,46.07332320750296,46.655799865722656,15970700,0.0,0.0
2012-09-17 00:00:00-04:00,46.77087011978382,46.77806274905766,46.33221300234626,46.605472564697266,10085900,0.0,0.0
2012-09-18 00:00:00-04:00,46.46164321409103,46.99378245570777,46.382540767670875,46.799625396728516,8571000,0.0,0.0
2012-09-19 00:00:00-04:00,46.770860371996875,47.06569227435315,46.38973339544566,46.799625396728516,10002100,0.0,0.0
2012-09-20 00:00:00-04:00,46.49040840498874,46.569510851691625,45.440506944001044,46.27467346191406,13921400,0.0,0.0
2012-09-21 00:00:00-04:00,46.591095390473036,46.71334266310178,46.188395910581214,46.21715545654297,18609400,0.0,0.0
2012-09-24 00:00:00-04:00,45.663443036688435,45.95108786962639,45.3326533990389,45.78569030761719,11306100,0.0,0.0
2012-09-25 00:00:00-04:00,46.03017604170882,46.281863134982714,45.07375960090088,45.10971450805664,13227400,0.0,0.0
2012-09-26 00:00:00-04:00,45.052195368445474,45.54837976074133,44.63511068895128,44.81488800048828,10807500,0.0,0.0
2012-09-27 00:00:00-04:00,44.95870184207686,45.80725081049533,44.8652168897776,45.6562385559082,8481900,0.0,0.0
2012-09-28 00:00:00-04:00,45.347034617457595,45.46209199870368,44.77893759741194,44.922760009765625,9603100,0.0,0.0
2012-10-01 00:00:00-04:00,45.10971936789733,45.15286690704283,44.246787787274336,44.520050048828125,10629900,0.0,0.0
2012-10-02 00:00:00-04:00,44.67826652487785,44.8077064326671,44.23960936439035,44.43376922607422,8103700,0.0,0.0
2012-10-03 00:00:00-04:00,44.69263518231586,44.85083733141125,44.31869809168213,44.63510513305664,7533700,0.0,0.0
2012-10-04 00:00:00-04:00,44.692641870559356,45.14567873194577,44.34746700971616,45.05219650268555,7068600,0.0,0.0
2012-10-05 00:00:00-04:00,45.3326544526605,45.84322143696675,44.88680467692579,45.04500961303711,10025500,0.0,0.0
2012-10-08 00:00:00-04:00,44.62073208818495,44.814891930855254,44.13893016773904,44.15331268310547,9243200,0.0,0.0
2012-10-09 00:00:00-04:00,44.06701254076894,44.33308492977914,43.3550959424154,43.427005767822266,12914100,0.0,0.0
2012-10-10 00:00:00-04:00,43.29038874928928,43.340726190532926,42.89487910672426,42.98836135864258,11534500,0.0,0.0
2012-10-11 00:00:00-04:00,43.470165215223645,43.51331002501129,42.542513400202616,42.578468322753906,8893100,0.0,0.0
2012-10-12 00:00:00-04:00,42.571267748458546,42.59284014793685,41.78024593498385,42.34834289550781,14967800,0.0,0.0
2012-10-15 00:00:00-04:00,42.59283116568902,42.765418554671335,41.88091470119775,42.63597869873047,13527900,0.0,0.0
2012-10-16 00:00:00-04:00,42.77979811229277,43.47014213419572,42.5712558317648,43.40542221069336,10443200,0.0,0.0
2012-10-17 00:00:00-04:00,43.06026116215638,44.05262991758845,43.06026116215638,43.851280212402344,11048200,0.0,0.0
2012-10-18 00:00:00-04:00,43.887236904684045,43.89442953340893,42.8661030804792,43.11779022216797,15806600,0.0,0.0
2012-10-19 00:00:00-04:00,43.13936980869869,43.13936980869869,42.067895702605554,42.24767303466797,14977800,0.0,0.0
2012-10-22 00:00:00-04:00,42.067898198030115,42.26924794406487,41.729915915885,42.19733810424805,10730700,0.0,0.0
2012-10-23 00:00:00-04:00,41.77305045044961,42.20451484128826,41.4710231823156,41.93125534057617,9623200,0.0,0.0
2012-10-24 00:00:00-04:00,42.29799963611239,42.38429196531215,41.32720338885992,41.4422607421875,11584500,0.0,0.0
2012-10-25 00:00:00-04:00,41.70114114056413,41.8593432894324,41.19776418300353,41.298439025878906,8927700,0.0,0.0
2012-10-26 00:00:00-04:00,41.564521875696194,42.5784659981195,41.49261203451963,42.45621871948242,13502400,0.0,0.0
2012-10-31 00:00:00-04:00,42.53531136604019,42.772615981658795,41.93844939803418,42.14699172973633,10695100,0.0,0.0
2012-11-01 00:00:00-04:00,42.218912106923355,43.05307889904802,42.08228230882165,42.9524040222168,9562000,0.0,0.0
2012-11-02 00:00:00-04:00,43.146561764420376,43.2184716034206,42.58565733930196,42.643184661865234,7999300,0.0,0.0
2012-11-05 00:00:00-05:00,43.247218668892124,43.54205327539689,43.00272147741134,43.45576095581055,10384000,0.0,0.0
2012-11-06 00:00:00-05:00,43.54206424270518,43.664314240829405,43.15374459198222,43.41262435913086,9513000,0.0,0.0
2012-11-07 00:00:00-05:00,42.71510542813036,42.93802761765296,41.78745351409583,41.79464340209961,22730600,0.0,0.0
2012-11-08 00:00:00-05:00,45.13128353931534,45.16004856016903,43.4198059462711,43.62834548950195,32220300,0.0,0.0
2012-11-09 00:00:00-05:00,43.9519460108759,44.7573501520747,43.894418711180805,44.311500549316406,17209200,0.0,0.0
2012-11-12 00:00:00-05:00,44.469705424048925,44.67105508775691,43.973521148547064,44.311500549316406,8222800,0.0,0.0
2012-11-13 00:00:00-05:00,44.110167573890685,45.13130153266119,44.009492703948176,44.67826461791992,13091200,0.0,0.0
